primaryTitle,runtimeMinutes,genres,isAdult,averageRating,numVotes,budget,domestic,world,year,oscar_nominated
holes,79.0,Documentary,0,7.1,12.0,20000000.0,67383924.0,71232214.0,,0
spy,135.0,"Action,Thriller",0,4.7,4387.0,65000000.0,110825712.0,233844106.0,,0
winnie mandela,104.0,"Biography,Drama,History",0,6.1,1031.0,15000000.0,61847.0,61847.0,,0
weekend,85.0,Drama,0,6.0,33.0,190000.0,484592.0,1577585.0,,0
abigail,88.0,"Horror,Thriller",0,5.0,383.0,28000000.0,25867515.0,43041570.0,,0
a better life,98.0,"Drama,Romance",0,7.2,17002.0,10000000.0,1759252.0,1884251.0,,0
dangerous liaisons,109.0,"Drama,Romance",0,4.2,2625.0,24200000.0,17000.0,10447579.0,,0
dangerous liaisons,109.0,"Drama,Romance",0,4.2,2625.0,14000000.0,34700000.0,34700000.0,,0
born of war,109.0,"Action,Drama,Thriller",0,4.4,498.0,5000000.0,0.0,671.0,,0
country strong,117.0,"Drama,Music",0,6.3,19502.0,15000000.0,20218921.0,20601987.0,,0
mary queen of scots,119.0,"Biography,Drama,History",0,5.4,1037.0,25000000.0,16648499.0,48481754.0,,0
knock knock,107.0,"Comedy,Crime,Drama",0,6.5,275.0,2000000.0,36336.0,6328516.0,,0
grace,98.0,"Crime,Drama,Horror",0,6.6,29.0,5000000.0,8297.0,8297.0,,0
the visitor,89.0,"Drama,Horror,Mystery",0,4.3,3358.0,4000000.0,9427026.0,19174817.0,,0
fight club,135.0,Action,0,5.5,1950.0,65000000.0,37030102.0,100820947.0,,0
beautiful creatures,124.0,"Drama,Fantasy,Romance",0,6.1,92896.0,50000000.0,19452138.0,60282876.0,,0
zombieland double tap,99.0,"Action,Comedy,Horror",0,6.7,220884.0,48000000.0,73118130.0,125213018.0,,0
the master,138.0,Drama,0,7.1,197690.0,37500000.0,16247159.0,29044338.0,,0
i want your money,92.0,Documentary,0,4.6,1325.0,400000.0,433588.0,433588.0,,0
the devil inside,83.0,Horror,0,4.2,38345.0,1000000.0,53262945.0,101759490.0,,0
the wrestler,91.0,"Drama,Mystery,Sport",0,8.0,31.0,6000000.0,26238243.0,46634275.0,,0
payback,105.0,"Crime,Drama,Thriller",0,3.6,64.0,50000000.0,81526121.0,161626121.0,,0
on a wing and a prayer,60.0,Documentary,0,6.9,14.0,18000000.0,0.0,0.0,,0
missing,99.0,Thriller,0,6.0,991.0,7000000.0,32502025.0,46537213.0,,0
higher ground,109.0,Drama,0,6.2,3370.0,1800000.0,841056.0,842693.0,,0
amigo,124.0,"Drama,War",0,6.3,704.0,1500000.0,184705.0,184705.0,,0
one day,107.0,"Drama,Romance",0,7.0,177597.0,15000000.0,13843771.0,59168692.0,,0
overboard,112.0,"Comedy,Romance",0,6.0,43619.0,12000000.0,50316123.0,91244913.0,,0
contact,79.0,"Documentary,History",0,7.9,63.0,90000000.0,100920329.0,165900000.0,,0
dolphin tale,113.0,"Drama,Family",0,6.8,26598.0,37000000.0,72286779.0,96068724.0,,0
just go with it,117.0,"Comedy,Romance",0,6.4,284174.0,80000000.0,103028109.0,214974953.0,,0
skyline,92.0,"Action,Sci-Fi,Thriller",0,4.5,94026.0,10000000.0,21416355.0,68264973.0,,0
head over heels,101.0,Comedy,0,5.7,2623.0,14000000.0,10397365.0,10397365.0,,0
elephant,94.0,"Drama,Romance",0,6.7,918.0,3000000.0,1266955.0,10051516.0,,0
for greater glory the true story of cristiada,145.0,"Drama,History,War",0,6.6,5557.0,12000000.0,5669081.0,10026255.0,,0
the island,96.0,"Comedy,Crime,Drama",0,6.5,3540.0,120000000.0,35818913.0,163018913.0,,0
the island,96.0,"Comedy,Crime,Drama",0,6.5,3540.0,22000000.0,15716828.0,15716828.0,,0
the veil,70.0,Mystery,0,5.1,198.0,4000000.0,0.0,0.0,,0
no hard feelings,103.0,"Comedy,Romance",0,6.3,208506.0,45000000.0,50452282.0,83453541.0,,0
venus,100.0,"Action,Horror,Thriller",0,5.5,5200.0,6000000.0,3347411.0,7818479.0,,0
knock at the cabin,100.0,"Horror,Mystery,Thriller",0,6.1,138909.0,20000000.0,35397980.0,54712735.0,,0
you got served beat the world,91.0,"Drama,Music",0,4.3,2043.0,10000000.0,0.0,1230542.0,,0
man on a ledge,102.0,"Action,Crime,Thriller",0,6.6,161534.0,42000000.0,18620000.0,49621440.0,,0
some guy who kills people,97.0,"Comedy,Crime,Mystery",0,6.3,6329.0,300000.0,0.0,0.0,,0
the girl with the dragon tattoo,158.0,"Crime,Drama,Mystery",0,7.8,521902.0,90000000.0,102515793.0,239373970.0,,0
no mans land,114.0,"Crime,Drama,Thriller",0,5.5,866.0,1000000.0,1067481.0,2684207.0,,0
war horse,146.0,"Adventure,Drama,War",0,7.2,171396.0,70000000.0,79883359.0,156815529.0,,0
crazy stupid love,118.0,"Comedy,Drama,Romance",0,7.4,604653.0,50000000.0,84351197.0,146493974.0,,0
closure,95.0,Thriller,0,4.3,128.0,100000.0,0.0,0.0,,0
tiny furniture,98.0,"Comedy,Drama,Romance",0,6.2,15205.0,50000.0,391674.0,424149.0,,0
a dangerous method,99.0,"Biography,Drama,Romance",0,6.4,111360.0,20000000.0,5702083.0,14807531.0,,0
mortal engines,128.0,"Action,Adventure,Fantasy",0,6.1,150754.0,100000000.0,15951040.0,85481904.0,,0
the skeleton twins,93.0,"Comedy,Drama,Romance",0,6.8,46469.0,1000000.0,5284309.0,5797192.0,,0
honey,103.0,Drama,0,7.1,7732.0,18000000.0,30272254.0,62646763.0,,0
beast,83.0,"Drama,Thriller",0,5.6,631.0,36000000.0,31846530.0,59168339.0,,0
premonition,103.0,"Drama,Thriller",0,6.5,25.0,20000000.0,47852604.0,84146832.0,,0
housefull,144.0,"Comedy,Drama",0,5.7,17693.0,10100000.0,1183658.0,18726300.0,,0
sultan,143.0,Family,0,4.3,120.0,11000000.0,5599781.0,75379113.0,,0
the hit list,90.0,"Action,Thriller",0,5.4,12228.0,6000000.0,0.0,0.0,,0
black and blue,58.0,Documentary,0,7.5,13.0,12000000.0,22012729.0,22730144.0,,0
skin trade,78.0,Documentary,0,8.5,50.0,9000000.0,1242.0,1242.0,,0
the invitation,79.0,"Adult,Crime",1,5.0,19.0,10000000.0,25100080.0,33689288.0,,0
the invitation,79.0,"Adult,Crime",1,5.0,19.0,1000000.0,231738.0,354836.0,,0
the dilemma,111.0,"Comedy,Drama",0,5.3,58470.0,70000000.0,48475290.0,70546865.0,,0
elemental,101.0,"Adventure,Animation,Comedy",0,7.0,158045.0,200000000.0,154426697.0,484829737.0,,0
barbarian,102.0,"Horror,Mystery,Thriller",0,7.0,248961.0,4500000.0,40842944.0,45314401.0,,0
the long walk,90.0,Documentary,0,7.7,68.0,20000000.0,35163573.0,62871697.0,,0
street fighter,148.0,Action,0,5.3,26.0,35000000.0,33423000.0,99423000.0,,0
anna,136.0,Action,0,6.9,22.0,30000000.0,7743794.0,32825217.0,,0
anna,136.0,Action,0,6.9,22.0,4357373.0,0.0,1200000.0,,0
super,95.0,Comedy,0,3.8,100.0,2500000.0,327716.0,593933.0,,0
bobby,55.0,Drama,0,6.3,11.0,14000000.0,11242801.0,20597806.0,,0
the secret,63.0,"Biography,Documentary",0,6.9,33.0,3500000.0,0.0,0.0,,0
monster,135.0,"Action,Adventure,Crime",0,4.4,3296.0,5000000.0,34469210.0,64200321.0,,0
house at the end of the street,101.0,"Drama,Horror,Mystery",0,5.5,84046.0,6900000.0,31611916.0,44103982.0,,0
hero,146.0,Romance,0,3.7,101.0,42000000.0,19487173.0,66787173.0,,0
larry crowne,98.0,"Comedy,Drama,Romance",0,6.1,75551.0,30000000.0,35608245.0,61449135.0,,0
gi joe retaliation,110.0,"Action,Adventure,Sci-Fi",0,5.7,191787.0,140000000.0,122523060.0,375740705.0,,0
paw patrol the mighty movie,88.0,"Action,Adventure,Animation",0,5.9,6301.0,30000000.0,65343309.0,201739292.0,,0
nothing to lose,78.0,Documentary,0,5.8,11.0,25000000.0,44480039.0,64594061.0,,0
the last godfather,100.0,"Comedy,Crime,Romance",0,3.5,1359.0,13400000.0,164247.0,164247.0,,0
dog,97.0,Drama,0,6.2,303.0,15000000.0,61778069.0,84543632.0,,0
diary of a wimpy kid rodrick rules,74.0,"Animation,Comedy,Drama",0,5.2,2031.0,18000000.0,52698535.0,73695194.0,,0
amina,105.0,"Action,Adventure,Biography",0,4.0,546.0,250000.0,0.0,0.0,,0
burlesque,90.0,Drama,0,6.9,74.0,55000000.0,39440655.0,90552675.0,,0
machine gun preacher,129.0,"Action,Biography,Crime",0,6.7,70783.0,30000000.0,538690.0,3721988.0,,0
maleficent,97.0,"Adventure,Drama,Family",0,6.9,419725.0,180000000.0,241407328.0,758536735.0,,0
warm bodies,98.0,"Comedy,Horror,Romance",0,6.8,253091.0,30000000.0,66380662.0,114834312.0,,0
jeff who lives at home,83.0,"Comedy,Drama",0,6.4,66282.0,10000000.0,4269426.0,4708127.0,,0
brother,97.0,"Drama,Family,Sport",0,7.2,2707.0,12000000.0,450594.0,477693.0,,0
staying alive,89.0,"Crime,Drama",0,6.5,65.0,22000000.0,63841474.0,126041474.0,,0
the nutcracker,120.0,"Fantasy,Music,Romance",0,6.7,89.0,19000000.0,2119994.0,2119994.0,,0
sabotage,90.0,Action,0,5.3,11.0,35000000.0,10508518.0,18376443.0,,0
the commuter,104.0,"Action,Mystery,Thriller",0,6.3,132407.0,40000000.0,36343858.0,118509836.0,,0
wonder,74.0,"Comedy,Drama,Horror",0,5.8,14.0,20000000.0,132422809.0,310179620.0,,0
insidious,103.0,"Horror,Mystery,Thriller",0,6.8,361418.0,1500000.0,54009150.0,99870886.0,,0
act of valor,110.0,"Action,Adventure,Thriller",0,6.4,73530.0,12000000.0,70012847.0,82497035.0,,0
lockout,95.0,"Action,Sci-Fi,Thriller",0,6.0,102899.0,20000000.0,14326865.0,33943049.0,,0
lol,97.0,"Comedy,Drama,Romance",0,4.4,59586.0,11000000.0,46000.0,10477506.0,,0
boomerang,78.0,Thriller,0,4.7,15.0,42000000.0,70052444.0,131052444.0,,0
the innkeepers,101.0,"Drama,Horror,Mystery",0,5.5,39072.0,750000.0,78396.0,1011535.0,,0
norm of the north,90.0,"Adventure,Animation,Comedy",0,3.4,10555.0,18000000.0,17062499.0,30535660.0,,0
fast five,130.0,"Action,Crime,Thriller",0,7.3,427618.0,125000000.0,210031325.0,629975898.0,,0
soul surfer,112.0,"Biography,Drama,Family",0,7.0,55194.0,18000000.0,43853424.0,47135489.0,,0
this means war,103.0,"Action,Comedy,Romance",0,6.3,199460.0,65000000.0,54760791.0,156974557.0,,0
the big short,130.0,"Biography,Comedy,Drama",0,7.8,526939.0,28000000.0,70259870.0,132624681.0,,0
the woman in black,95.0,"Drama,Fantasy,Horror",0,6.4,198521.0,15000000.0,54333290.0,128955898.0,,0
click,127.0,"Horror,Mystery,Thriller",0,3.6,394.0,82500000.0,137355633.0,237685089.0,,0
mirror mirror,83.0,"Fantasy,Sci-Fi,Thriller",0,6.0,22.0,85000000.0,64935167.0,173613482.0,,0
contagion,106.0,"Drama,Thriller",0,6.8,327926.0,60000000.0,75658097.0,137203939.0,,0
one for the money,91.0,"Action,Comedy,Crime",0,5.3,45094.0,42000000.0,26414527.0,39377700.0,,0
safe house,115.0,"Action,Thriller",0,6.7,247209.0,85000000.0,126181630.0,207884401.0,,0
sonny,90.0,Drama,0,6.2,69.0,4000000.0,17639.0,17639.0,,0
abduction,106.0,"Action,Drama,Mystery",0,5.1,85466.0,35000000.0,28087155.0,86648359.0,,0
the drop,106.0,"Crime,Drama,Mystery",0,7.0,168442.0,12600000.0,10724389.0,19054534.0,,0
the grey,117.0,"Action,Adventure,Drama",0,6.7,271857.0,25000000.0,51580136.0,81249176.0,,0
albert nobbs,113.0,"Drama,Romance",0,6.7,26336.0,7500000.0,3014696.0,8539003.0,,0
only god forgives,90.0,"Action,Crime,Drama",0,5.7,121917.0,4800000.0,775849.0,4494560.0,,0
amour,127.0,Drama,0,7.9,109578.0,9700000.0,6738954.0,36787044.0,,0
a fine step,111.0,Drama,0,5.3,438.0,1000000.0,0.0,0.0,,0
hustlers,95.0,"Comedy,Drama",0,5.4,1022.0,20700000.0,104963598.0,150467919.0,,0
prom,104.0,"Comedy,Drama,Family",0,5.4,16009.0,8000000.0,10130219.0,10763183.0,,0
the game,93.0,"Comedy,Drama",0,5.5,31.0,50000000.0,48265581.0,80369970.0,,0
american reunion,113.0,Comedy,0,6.7,231863.0,50000000.0,56758835.0,236799211.0,,0
the visit,90.0,"Comedy,Drama,Romance",0,8.5,12.0,5000000.0,65206105.0,98677816.0,,0
midnight in paris,94.0,"Comedy,Fantasy,Romance",0,7.6,466720.0,30000000.0,56816662.0,162051975.0,,0
a good day to die hard,98.0,"Action,Thriller",0,5.2,221277.0,92000000.0,67349198.0,304249198.0,,0
the vow,104.0,"Drama,Romance",0,6.8,211836.0,30000000.0,125014030.0,197618160.0,,0
win win,106.0,"Comedy,Drama,Sport",0,7.1,56124.0,5000000.0,10179275.0,11869063.0,,0
anna,58.0,Documentary,0,6.8,14.0,30000000.0,7743794.0,32825217.0,,0
anna,58.0,Documentary,0,6.8,14.0,4357373.0,0.0,1200000.0,,0
iris,85.0,"Drama,Family,History",0,6.0,185.0,5500000.0,5580479.0,5692941.0,,0
lost and found,75.0,Drama,0,7.3,9.0,14000000.0,6552255.0,6552255.0,,0
the other dream team,89.0,"Documentary,Sport",0,8.3,3741.0,500000.0,134109.0,314444.0,,0
zoolander 2,101.0,"Action,Adventure,Comedy",0,4.7,80456.0,50000000.0,28848693.0,55348693.0,,0
the player,85.0,Documentary,0,6.9,47.0,8000000.0,21706101.0,28876702.0,,0
drive me crazy,73.0,Comedy,0,5.6,749.0,8000000.0,17843379.0,22591451.0,,0
harold and the purple crayon,90.0,"Adventure,Animation,Comedy",0,5.7,9596.0,40000000.0,17640924.0,26534463.0,,0
the hunted,98.0,"Action,Thriller,War",0,7.1,314.0,55000000.0,34234008.0,47213095.0,,0
absentia,87.0,"Drama,Horror,Mystery",0,5.8,21370.0,70000.0,0.0,8555.0,,0
abraham lincoln vampire hunter,105.0,"Action,Fantasy,Horror",0,5.9,166962.0,67500000.0,37519139.0,137489730.0,,0
frozen,92.0,"Fantasy,Romance,Thriller",0,5.3,108.0,150000000.0,400953009.0,1269253418.0,,0
re-kill,88.0,"Action,Horror",0,4.9,2870.0,9500000.0,0.0,0.0,,0
rubber,82.0,"Comedy,Fantasy,Horror",0,5.7,42432.0,500000.0,100370.0,680914.0,,0
ghost town,169.0,Documentary,0,7.5,51.0,20000000.0,13367624.0,29958228.0,,0
the lost boys,83.0,Drama,0,6.7,2170.0,8500000.0,33112052.0,33284552.0,,0
savages,131.0,"Crime,Drama,Thriller",0,6.4,137886.0,45000000.0,47323100.0,82513490.0,,0
margin call,107.0,"Drama,Thriller",0,7.1,157606.0,3400000.0,5353586.0,20433227.0,,0
the foreigner,113.0,"Action,Crime,Thriller",0,7.0,130513.0,35000000.0,34393507.0,145374099.0,,0
vacation,91.0,"Comedy,Crime",0,4.8,198.0,31000000.0,58884188.0,104884188.0,,0
alvin and the chipmunks chipwrecked,87.0,"Adventure,Animation,Comedy",0,4.4,43468.0,80000000.0,133107389.0,349088523.0,,0
j edgar,137.0,"Biography,Drama,Romance",0,6.5,137145.0,35000000.0,37306030.0,84606030.0,,0
one day,93.0,"Drama,Romance,Sci-Fi",0,6.6,515.0,15000000.0,13843771.0,59168692.0,,0
brother,78.0,Documentary,0,7.4,11.0,12000000.0,450594.0,477693.0,,0
monster,85.0,"Action,Adventure,Comedy",0,4.8,17.0,5000000.0,34469210.0,64200321.0,,0
jupiter ascending,127.0,"Action,Adventure,Sci-Fi",0,5.3,200169.0,179000000.0,47482519.0,184382519.0,,0
dum maaro dum,128.0,"Action,Crime,Drama",0,6.2,4274.0,5200000.0,564489.0,11633427.0,,0
im in love with a church girl,118.0,"Crime,Drama,Romance",0,4.2,2088.0,3000000.0,2387730.0,2503392.0,,0
the last witch hunter,106.0,"Action,Adventure,Fantasy",0,5.9,115314.0,80000000.0,27367660.0,130818912.0,,0
jackie,100.0,"Biography,Drama",0,6.6,86388.0,9000000.0,13960394.0,36588512.0,,0
nightmare alley,88.0,Horror,0,3.3,123.0,60000000.0,11338107.0,37537773.0,,0
a wrinkle in time,109.0,"Adventure,Drama,Family",0,4.3,49392.0,103000000.0,100478608.0,133214549.0,,0
bleed for this,117.0,"Biography,Drama,Sport",0,6.8,33087.0,16000000.0,5083906.0,7171320.0,,0
the addams family,86.0,"Animation,Comedy,Family",0,5.8,48502.0,30000000.0,113502246.0,191483868.0,,0
the addams family,86.0,"Animation,Comedy,Family",0,5.8,48502.0,24000000.0,97864733.0,200588546.0,,0
free birds,91.0,"Adventure,Animation,Comedy",0,5.8,28004.0,55000000.0,55750480.0,110387072.0,,0
think like a man,122.0,"Comedy,Romance",0,6.5,52315.0,12000000.0,91547205.0,113373764.0,,0
the purge,57.0,Documentary,0,4.8,12.0,3000000.0,64473115.0,91266581.0,,0
30 minutes or less,83.0,"Action,Comedy,Crime",0,6.0,109335.0,28000000.0,37053924.0,41146935.0,,0
trust,136.0,Drama,0,6.6,1186.0,4000000.0,120016.0,120016.0,,0
final destination 5,92.0,"Horror,Thriller",0,5.9,147951.0,40000000.0,42587643.0,155011165.0,,0
infected,95.0,"Action,Horror,Sci-Fi",0,2.8,1246.0,2100000.0,0.0,0.0,,0
oz the great and powerful,130.0,"Adventure,Family,Fantasy",0,6.3,220052.0,200000000.0,234770996.0,490359051.0,,0
paranorman,92.0,"Adventure,Animation,Comedy",0,7.0,116262.0,60000000.0,57100469.0,109217080.0,,0
the campaign,50.0,Documentary,0,6.6,13.0,95000000.0,86907746.0,104907746.0,,0
stitches,71.0,Horror,0,7.1,28.0,2000000.0,0.0,63555.0,,0
young adult,94.0,"Comedy,Drama",0,6.3,89651.0,12000000.0,16311571.0,22750356.0,,0
gone,85.0,Documentary,0,6.6,168.0,19000000.0,11682205.0,18100189.0,,0
touchback,118.0,"Drama,Family,Fantasy",0,6.6,4805.0,5000000.0,204157.0,204157.0,,0
independence day resurgence,120.0,"Action,Adventure,Sci-Fi",0,5.2,197536.0,165000000.0,103144286.0,384169424.0,,0
blackthorn,102.0,"Action,Adventure,Drama",0,6.5,11191.0,4500000.0,200558.0,1217307.0,,0
chasing mavericks,116.0,"Biography,Drama,Sport",0,7.1,35867.0,20000000.0,6002756.0,8300821.0,,0
avatar the way of water,192.0,"Action,Adventure,Fantasy",0,7.5,553289.0,400000000.0,688809501.0,2322902023.0,,0
courageous,129.0,Drama,0,6.9,22357.0,2000000.0,35017223.0,35680886.0,,0
the hunt,100.0,Drama,0,4.5,91.0,18200000.0,5812500.0,12400979.0,,0
enter nowhere,90.0,"Mystery,Sci-Fi,Thriller",0,6.4,14547.0,500000.0,0.0,0.0,,0
edge of tomorrow,113.0,"Action,Adventure,Sci-Fi",0,7.9,791282.0,178000000.0,100206256.0,367028980.0,,0
creed,77.0,Horror,0,7.2,21.0,37000000.0,109767581.0,174167581.0,,0
friends with benefits,109.0,"Comedy,Romance",0,6.5,415160.0,35000000.0,55802754.0,146595891.0,,0
the toxic avenger,102.0,"Action,Comedy,Horror",0,5.9,11806.0,475000.0,0.0,0.0,,0
dragonslayer,74.0,Documentary,0,5.8,559.0,18000000.0,6000000.0,6000000.0,,0
underdogs,85.0,"Adventure,Animation,Comedy",0,6.4,11086.0,2500000.0,35017.0,1392649.0,,0
bloodshot,109.0,"Action,Adventure,Sci-Fi",0,5.7,90040.0,45000000.0,10021787.0,37163054.0,,0
intruders,100.0,"Fantasy,Horror,Thriller",0,5.4,21834.0,1587000.0,0.0,8019.0,,0
johnny english reborn,101.0,"Action,Adventure,Comedy",0,6.3,147620.0,45000000.0,8406711.0,164640401.0,,0
bubble,100.0,"Action,Adventure,Animation",0,6.4,9361.0,1600000.0,145382.0,145382.0,,0
the intern,65.0,"Comedy,Drama",0,5.7,33.0,40000000.0,75764672.0,197115710.0,,0
venom the last dance,110.0,"Action,Adventure,Sci-Fi",0,6.0,145183.0,110000000.0,139755882.0,474492936.0,,0
project x,88.0,"Comedy,Thriller",0,6.7,252323.0,12000000.0,54731865.0,103028188.0,,0
black and white,90.0,Drama,0,6.1,1649.0,10000000.0,5241315.0,5241315.0,,0
will,102.0,"Adventure,Drama,Family",0,6.8,3559.0,12000.0,0.0,0.0,,0
lights out,90.0,"Action,Thriller",0,4.9,1948.0,5000000.0,67268835.0,149368835.0,,0
the messenger,110.0,Drama,0,6.5,44.0,6500000.0,1109660.0,1744952.0,,0
in time,109.0,"Action,Sci-Fi,Thriller",0,6.7,476595.0,35000000.0,37553932.0,165103952.0,,0
our idiot brother,90.0,"Comedy,Drama",0,6.4,92157.0,5000000.0,24814830.0,25861249.0,,0
ted,106.0,Comedy,0,6.9,698653.0,50000000.0,218665740.0,556016627.0,,0
calendar girls,84.0,Documentary,0,6.2,200.0,10000000.0,31011616.0,93074616.0,,0
mother,62.0,Drama,0,6.5,22.0,30000000.0,17800004.0,44516999.0,,0
the man from uncle,116.0,"Action,Adventure,Comedy",0,7.2,352828.0,75000000.0,45445109.0,110045109.0,,0
tallulah,111.0,"Comedy,Drama,Romance",0,6.7,22140.0,6000000.0,0.0,0.0,,0
once upon a time in queens,98.0,"Comedy,Drama",0,6.0,586.0,1500000.0,0.0,0.0,,0
hobo with a shotgun,86.0,"Action,Adventure,Comedy",0,6.1,50182.0,3000000.0,703372.0,834953.0,,0
jumping the broom,112.0,"Comedy,Drama",0,5.7,11958.0,7000000.0,37295394.0,38158601.0,,0
inside out,93.0,"Crime,Drama",0,4.5,1950.0,175000000.0,356461711.0,848469454.0,,0
a few best men,97.0,"Comedy,Romance",0,5.7,13869.0,15000000.0,0.0,17224539.0,,0
the christmas bunny,98.0,"Drama,Family",0,6.1,908.0,250000.0,0.0,0.0,,0
kahlil gibrans the prophet,85.0,"Animation,Drama",0,7.1,5288.0,12000000.0,340536.0,1080362.0,,0
no looking back,101.0,"Action,Comedy,Crime",0,6.2,492.0,5000000.0,143273.0,143273.0,,0
truth or die,98.0,Thriller,0,5.6,10.0,1000000.0,0.0,0.0,,0
bon voyage,69.0,Documentary,0,9.2,11.0,20000000.0,2353728.0,8359720.0,,0
the one,108.0,"Adventure,Drama,History",0,5.9,1103.0,49000000.0,43905746.0,72689126.0,,0
below zero,99.0,"Horror,Thriller",0,4.4,906.0,1200000.0,0.0,0.0,,0
skin trade,96.0,"Action,Crime,Thriller",0,5.6,8867.0,9000000.0,1242.0,1242.0,,0
air,111.0,"Drama,Sport",0,7.4,189770.0,90000000.0,52460106.0,90060106.0,,0
challengers,131.0,"Comedy,Drama,Romance",0,7.0,169016.0,55000000.0,50119408.0,96119408.0,,0
lost and found,90.0,Documentary,0,7.9,15.0,14000000.0,6552255.0,6552255.0,,0
the bride,79.0,Drama,0,6.3,76.0,80000000.0,0.0,0.0,,0
collide,120.0,Action,0,6.8,23.0,29200000.0,2280004.0,5466698.0,,0
the art of getting by,83.0,"Comedy,Drama,Family",0,6.5,62042.0,4000000.0,1430241.0,1989035.0,,0
inside job,109.0,"Crime,Documentary",0,8.2,82210.0,2000000.0,4311834.0,7799257.0,,0
the dictator,83.0,Comedy,0,6.5,359360.0,65000000.0,59650222.0,180148897.0,,0
lights out,87.0,"Drama,Mystery,Thriller",0,6.4,1210.0,5000000.0,67268835.0,149368835.0,,0
how to train your dragon 2,102.0,"Action,Adventure,Animation",0,7.8,393894.0,145000000.0,177002924.0,614586270.0,,0
wrath of the titans,99.0,"Action,Adventure,Fantasy",0,5.7,201770.0,150000000.0,83670083.0,305270083.0,,0
million dollar arm,124.0,"Biography,Drama,Family",0,7.0,49092.0,25000000.0,36447959.0,39217912.0,,0
the artist,59.0,"Drama,Horror",0,8.2,13.0,16000000.0,44667095.0,128100584.0,,0
volcano,97.0,"Action,Thriller",0,3.5,32.0,90000000.0,47546796.0,120100000.0,,0
wolf,98.0,"Action,Crime,Drama",0,4.9,111.0,70000000.0,65011757.0,131011757.0,,0
here comes the boom,105.0,"Action,Comedy,Sport",0,6.4,98349.0,42000000.0,45290318.0,73239258.0,,0
the dark tower,95.0,"Action,Adventure,Drama",0,5.6,153668.0,66000000.0,50701325.0,113461527.0,,0
the gray man,122.0,"Action,Mystery,Thriller",0,6.5,266273.0,200000000.0,0.0,451178.0,,0
the impossible,114.0,"Drama,History,Thriller",0,7.5,259797.0,40000000.0,19019882.0,169590606.0,,0
diary of a wimpy kid rodrick rules,99.0,"Comedy,Family",0,6.6,41075.0,18000000.0,52698535.0,73695194.0,,0
super 8,112.0,"Action,Sci-Fi,Thriller",0,7.0,377775.0,50000000.0,127004179.0,257972745.0,,0
kick-ass 2,103.0,"Action,Comedy,Crime",0,6.5,298087.0,28000000.0,28795985.0,63129909.0,,0
flower,105.0,Drama,0,5.6,633.0,500000.0,328188.0,390803.0,,0
safe house,205.0,Drama,0,8.5,43.0,85000000.0,126181630.0,207884401.0,,0
dysfunctional friends,111.0,"Comedy,Drama",0,4.9,989.0,1800000.0,0.0,0.0,,0
jesse,120.0,"Action,Crime,Drama",0,3.8,171.0,950000.0,0.0,0.0,,0
ghost,115.0,"Drama,Fantasy,Mystery",0,5.4,373.0,22000000.0,217631306.0,517599988.0,,0
my week with marilyn,99.0,"Biography,Drama",0,6.9,91133.0,10000000.0,14597405.0,34240572.0,,0
the age of adaline,112.0,"Drama,Fantasy,Romance",0,7.2,224757.0,30000000.0,42629776.0,68984536.0,,0
the artist,100.0,"Comedy,Drama,Romance",0,7.8,254043.0,16000000.0,44667095.0,128100584.0,2011.0,1
wanderlust,98.0,"Comedy,Romance",0,5.6,82520.0,32500000.0,17288155.0,24159934.0,,0
stolen,96.0,"Action,Crime,Thriller",0,5.5,47398.0,35000000.0,289773.0,17967746.0,,0
safe,94.0,"Action,Crime,Thriller",0,6.5,123472.0,33000000.0,17142080.0,41495213.0,,0
the comedian,79.0,"Drama,Romance",0,5.5,381.0,15000000.0,1658706.0,1713576.0,,0
colombiana,108.0,"Action,Crime,Drama",0,6.4,113143.0,40000000.0,36665854.0,72295262.0,,0
freeheld,103.0,"Biography,Drama,Romance",0,6.6,13672.0,7000000.0,546201.0,1732228.0,,0
the perks of being a wallflower,103.0,Drama,0,7.9,582672.0,13000000.0,17742948.0,33069303.0,,0
x,90.0,"Crime,Drama,Thriller",0,5.5,7619.0,1000000.0,11769469.0,15113105.0,,0
cinderella,105.0,"Adventure,Drama,Family",0,6.9,202749.0,95000000.0,201151353.0,542351353.0,,0
